equipment_id,hotel_id,equipment_type,location,exact_location,install_year,manufacturer,condition,hotel_name,city,province,star_rating,rooms,hotel_type,record_id,last_service_date,service_interval_months,months_since_service,fault_count,technician,service_cost_LKR,next_service_date,equipment_age_years,risk_level,usage_level,daily_exposure_hours,humidity_level,temperature_avg_c,coastal_exposure,power_fluctuation_level,backup_power_available,technician_experience_years,service_quality_score,certification_status,last_audit_score,activated_before,activation_count,last_activation_year,floor_level,near_emergency_exit
FE002882,H0137,Smoke Detector,Kitchen,Floor 1 – Corridor 1,2012,Bosch,Good,Lanka Sands Mannar,Mannar,Northern,4,133,Resort,M002882,10/5/2025,6,2,0,SL FireTech,4050,4/5/2026,13,Medium,High,18,Low,31,No,Medium,Yes,9,4,Valid,87,No,0,,1,No
FE002883,H0053,Emergency Light,Corridor,Floor 2 – Corridor 4,2011,Local,Fair,Aitken Bay Kandy,Kandy,Central,5,219,Boutique,M002883,11/15/2025,6,0,1,FirePro SL,2850,5/16/2026,14,Medium,Low,4,Low,23,No,Low,Yes,4,4,Valid,78,Yes,1,2022,2,No
FE002884,H0176,Hose Reel,Basement,Basement – Section C,2020,Local,Good,Lanka Palace Trincomalee,Trincomalee,Eastern,4,229,Hill Country,M002884,6/5/2025,6,6,1,City Fire,5250,12/4/2025,5,Low,Low,4,High,28,Yes,High,Yes,9,3,Valid,89,Yes,1,2024,0,No
FE002885,H0116,Fire Extinguisher,Laundry,Boiler Room 3 (Floor 2),2025,SafetyOne,Fair,Cinnamon Bay Monaragala,Monaragala,Uva,3,138,Resort,M002885,10/13/2025,6,1,0,City Fire,3450,4/13/2026,0,Low,Low,4,Medium,29,No,Low,No,13,4,Valid,94,No,0,,2,Yes
FE002886,H0049,Fire Extinguisher,Boiler Room,Boiler Room 4 (Floor 1),2024,SafetyOne,Good,Hilltop Inn Kandy,Kandy,Central,5,280,Business Hotel,M002886,5/15/2025,12,6,1,SafetyOne Services,3800,5/15/2026,1,Low,High,18,Medium,21,No,Low,Yes,10,3,Valid,83,Yes,3,2020,1,No
FE002887,H0191,Emergency Light,Corridor,Floor 3 – Corridor 3,2015,Local,Good,Heritance Inn Kurunegala,Kurunegala,North Western,3,93,Eco Lodge,M002887,6/21/2025,6,5,0,SafetyOne Services,2750,12/20/2025,10,Low,Medium,7,Medium,27,No,High,No,8,5,Valid,94,No,0,,3,Yes
FE002888,H0029,Smoke Detector,Corridor,Floor 1 – Corridor 1,2017,Siemens,Fair,Lanka Sands Puttalam,Puttalam,North Western,3,83,Beach Hotel,M002888,11/10/2025,6,1,0,FirePro SL,3950,5/11/2026,8,Low,Medium,7,Low,31,No,Medium,No,14,5,Valid,99,No,0,,1,Yes
FE002889,H0170,Fire Extinguisher,Kitchen,Laundry 3 (Floor 3),2020,FirePro SL,Good,Araliya Retreat Badulla,Badulla,Uva,4,134,Resort,M002889,4/7/2025,12,8,0,SL FireTech,3950,4/7/2026,5,Low,High,18,Low,32,No,Medium,Yes,10,4,Valid,94,No,0,,3,No
FE002890,H0027,Smoke Detector,Kitchen,Floor 2 – Corridor 4,2017,Honeywell,Good,Hilltop Cove Galle,Galle,Southern,3,50,Resort,M002890,8/3/2025,12,4,0,FirePro SL,3550,8/3/2026,8,Medium,High,18,High,29,Yes,Medium,No,14,4,Valid,88,No,0,,2,No
FE002891,H0001,Fire Extinguisher,Laundry,Kitchen 1 (Floor 4),2015,ABC Lanka,Fair,Aitken Villa Kandy,Kandy,Central,3,149,Boutique,M002891,11/21/2025,6,0,0,Lanka Safety,3200,5/22/2026,10,Medium,Medium,7,Low,20,No,Low,No,3,2,Valid,86,No,0,,4,No
FE002892,H0106,Fire Alarm,Lobby,Floor 5 – Corridor 2,2013,Local,Good,Aitken Inn Trincomalee,Trincomalee,Eastern,5,284,Eco Lodge,M002892,5/17/2025,12,6,1,Tyco Lanka,6500,5/17/2026,12,Medium,Medium,7,High,28,Yes,Low,Yes,14,3,Valid,71,Yes,2,2021,5,No
FE002893,H0139,Fire Extinguisher,Kitchen,Laundry 2 (Floor 3),2019,Local,Good,Aitken Inn Kalutara,Kalutara,Western,3,168,Boutique,M002893,8/19/2025,6,3,1,SafetyOne Services,4000,2/17/2026,6,Medium,High,18,High,31,Yes,Low,No,10,5,Valid,71,Yes,2,2020,3,No
FE002894,H0243,Smoke Detector,Lobby,Floor 6 – Corridor 3,2011,Bosch,Good,Lanka Retreat Nuwara Eliya,Nuwara Eliya,Central,4,210,Beach Hotel,M002894,7/7/2025,12,5,0,SL FireTech,3850,7/7/2026,14,Medium,Medium,7,Low,24,No,Low,Yes,7,4,Valid,80,No,0,,6,Yes
FE002895,H0170,Sprinkler,Storage,Banquet Hall – Zone 3,2016,Tyco,Fair,Araliya Retreat Badulla,Badulla,Uva,4,134,Resort,M002895,8/5/2025,12,4,0,SafetyOne Services,9100,8/5/2026,9,Medium,Low,4,Medium,26,No,High,Yes,12,5,Valid,81,No,0,,0,No
FE002896,H0048,Emergency Light,Lobby,Floor 6 – Corridor 2,2022,Osram,Good,Heritance Heights Kilinochchi,Kilinochchi,Northern,4,243,Hill Country,M002896,12/20/2025,3,0,0,SL FireTech,3150,3/21/2026,3,Low,High,18,Medium,29,No,High,Yes,13,5,Valid,91,No,0,,6,No
FE002897,H0109,Hose Reel,Basement,Car Park – Section C,2009,FirePro SL,Fair,Ocean Resort Badulla,Badulla,Uva,4,195,Business Hotel,M002897,6/11/2025,12,6,0,Lanka Safety,5500,6/11/2026,16,Medium,Medium,7,Medium,31,No,Medium,Yes,2,4,Valid,84,No,0,,0,No
FE002898,H0205,Smoke Detector,Conference Hall,Floor 8 – Corridor 2,2013,Honeywell,Good,Aitken Palace Polonnaruwa,Polonnaruwa,North Central,5,177,Boutique,M002898,11/21/2025,6,0,1,SL FireTech,4950,5/22/2026,12,Medium,Low,4,Low,31,No,Low,Yes,2,3,Valid,78,Yes,3,2019,8,Yes
FE002899,H0062,Fire Alarm,Corridor,Floor 2 – Corridor 4,2021,Honeywell,Fair,Pearl Resort Kegalle,Kegalle,Sabaragamuwa,5,248,Beach Hotel,M002899,9/17/2024,12,14,0,City Fire,5400,9/17/2025,4,Low,Medium,7,Low,28,No,Low,Yes,14,5,Expired,96,No,0,,2,No
FE002900,H0050,Emergency Light,Exit Route,Floor 1 – Corridor 2,2025,Philips,Fair,Araliya Cove Matale,Matale,Central,3,20,Hill Country,M002900,9/12/2025,3,2,0,City Fire,3000,12/12/2025,0,Low,Low,4,Medium,23,No,Medium,No,4,4,Valid,94,No,0,,1,Yes
FE002901,H0162,Emergency Light,Exit Route,Floor 1 – Corridor 2,2007,Philips,Fair,Jetwing Retreat Jaffna,Jaffna,Northern,5,307,Eco Lodge,M002901,11/7/2025,6,1,0,SL FireTech,2800,5/8/2026,18,Medium,Low,4,Medium,31,No,High,Yes,10,3,Valid,89,No,0,,1,Yes
FE002902,H0046,Fire Extinguisher,Boiler Room,Restaurant 2 (Floor 2),2019,SafetyOne,Good,Pearl Grand Ampara,Ampara,Eastern,4,136,Resort,M002902,12/11/2025,6,0,0,SafetyOne Services,2950,6/11/2026,6,Low,High,18,Medium,31,Yes,High,Yes,7,3,Valid,93,No,0,,2,No
FE002903,H0005,Fire Alarm,Security Room,Floor 1 – Corridor 3,2021,Siemens,Good,Ocean Palace Colombo,Colombo,Western,3,105,Beach Hotel,M002903,9/15/2025,12,2,0,SafetyOne Services,6400,9/15/2026,4,Low,Low,4,High,28,Yes,Low,No,4,5,Valid,95,No,0,,1,Yes
FE002904,H0233,Fire Extinguisher,Laundry,Laundry 3 (Floor 7),2019,Local,Good,Pearl Grand Kilinochchi,Kilinochchi,Northern,4,182,City Hotel,M002904,12/21/2025,12,0,0,City Fire,2950,12/21/2026,6,Low,Medium,7,Medium,32,No,Low,Yes,2,4,Valid,93,No,0,,7,No
FE002905,H0167,Emergency Light,Staircase,Floor 3 – Corridor 4,2021,Local,Good,Cinnamon Sands Monaragala,Monaragala,Uva,5,309,Boutique,M002905,11/13/2025,6,0,0,FirePro SL,2650,5/14/2026,4,Low,Medium,7,Medium,28,No,Low,Yes,12,3,Valid,99,No,0,,3,Yes
FE002906,H0035,Sprinkler,Restaurant,Kitchen – Zone 1,2015,Tyco,Fair,Cinnamon Bay Polonnaruwa,Polonnaruwa,North Central,3,169,Boutique,M002906,9/15/2025,12,2,0,City Fire,8500,9/15/2026,10,Medium,Low,4,Medium,32,No,High,No,2,4,Valid,86,No,0,,0,No
FE002907,H0066,Fire Alarm,Lobby,Floor 1 – Corridor 2,2016,Local,Fair,Araliya Grand Jaffna,Jaffna,Northern,4,261,Resort,M002907,11/14/2025,12,0,1,Lanka Safety,7600,11/14/2026,9,Medium,High,18,Low,30,No,Medium,Yes,5,3,Valid,72,Yes,1,2018,1,No
FE002908,H0224,Smoke Detector,Kitchen,Floor 1 – Corridor 4,2020,Honeywell,Good,Pearl Retreat Nuwara Eliya,Nuwara Eliya,Central,4,83,Boutique,M002908,11/4/2025,6,1,1,City Fire,4300,5/5/2026,5,Low,Low,4,Low,20,No,Medium,Yes,3,5,Valid,87,Yes,2,2021,1,No
FE002909,H0064,Fire Alarm,Conference Hall,Floor 1 – Corridor 1,2022,Local,Fair,Aitken Resort Anuradhapura,Anuradhapura,North Central,5,188,City Hotel,M002909,6/17/2024,12,17,0,Lanka Safety,5450,6/17/2025,3,Low,Medium,7,Medium,32,No,High,Yes,3,5,Expired,97,No,0,,1,No
FE002910,H0110,Fire Extinguisher,Laundry,Laundry 1 (Floor 4),2021,Local,Fair,Lanka Sands Mannar,Mannar,Northern,4,175,Eco Lodge,M002910,11/3/2025,6,1,0,City Fire,3350,5/4/2026,4,Low,Medium,7,Medium,30,No,High,Yes,1,5,Valid,92,No,0,,4,Yes
FE002911,H0073,Fire Alarm,Security Room,Floor 3 – Corridor 2,2010,Bosch,Fair,Jetwing Heights Puttalam,Puttalam,North Western,4,177,Boutique,M002911,6/5/2025,12,6,0,Tyco Lanka,5800,6/5/2026,15,Medium,Low,4,Low,27,No,Medium,Yes,3,4,Valid,86,No,0,,3,No
FE002912,H0232,Fire Extinguisher,Kitchen,Kitchen 1 (Floor 1),2024,FirePro SL,Good,Heritance Sands Puttalam,Puttalam,North Western,3,132,Resort,M002912,9/6/2025,6,3,0,Lanka Safety,3750,3/7/2026,1,Low,Low,4,Low,31,No,Low,No,4,4,Valid,90,No,0,,1,No
FE002913,H0247,Smoke Detector,Corridor,Floor 4 – Corridor 2,2025,Honeywell,Good,Lanka Cove Matale,Matale,Central,3,91,Beach Hotel,M002913,6/10/2025,6,6,0,City Fire,4700,12/9/2025,0,Low,Medium,7,Medium,22,No,Low,No,12,4,Valid,94,No,0,,4,No
FE002914,H0243,Hose Reel,Boiler Room,Service Area – Section A,2017,Local,Good,Lanka Retreat Nuwara Eliya,Nuwara Eliya,Central,4,210,Beach Hotel,M002914,6/12/2025,6,6,0,SafetyOne Services,4750,12/11/2025,8,Medium,High,18,Medium,23,No,Low,Yes,6,3,Valid,88,No,0,,0,Yes
FE002915,H0233,Sprinkler,Kitchen,Banquet Hall – Zone 3,2017,Local,Fair,Pearl Grand Kilinochchi,Kilinochchi,Northern,4,182,City Hotel,M002915,10/4/2025,12,2,0,Tyco Lanka,8600,10/4/2026,8,Medium,Low,4,Medium,29,No,Medium,Yes,11,5,Valid,81,No,0,,0,Yes
FE002916,H0141,Fire Extinguisher,Boiler Room,Kitchen 3 (Floor 4),2018,Local,Good,Hilltop Palace Badulla,Badulla,Uva,4,193,Beach Hotel,M002916,9/10/2025,12,3,1,City Fire,4100,9/10/2026,7,Medium,Medium,7,Medium,32,No,Medium,Yes,6,5,Valid,72,Yes,5,2021,4,No
FE002917,H0182,Smoke Detector,Corridor,Floor 1 – Corridor 1,2016,Honeywell,Good,Pearl Villa Kegalle,Kegalle,Sabaragamuwa,4,128,Boutique,M002917,6/10/2025,6,6,0,SL FireTech,4300,12/9/2025,9,Low,Medium,7,Medium,27,No,Medium,Yes,12,3,Valid,93,No,0,,1,No
FE002918,H0064,Fire Extinguisher,Corridor,Laundry 2 (Floor 5),2025,ABC Lanka,Fair,Aitken Resort Anuradhapura,Anuradhapura,North Central,5,188,City Hotel,M002918,7/15/2025,6,4,0,Lanka Safety,3050,1/13/2026,0,Low,High,18,Medium,31,No,Low,Yes,5,3,Valid,91,No,0,,5,Yes
FE002919,H0025,Smoke Detector,Corridor,Floor 2 – Corridor 4,2014,Honeywell,Good,Aitken Villa Nuwara Eliya,Nuwara Eliya,Central,3,87,Hill Country,M002919,3/5/2025,12,9,0,Lanka Safety,4550,3/5/2026,11,Medium,Medium,7,Medium,21,No,High,No,4,4,Valid,89,No,0,,2,No
FE002920,H0104,Fire Extinguisher,Kitchen,Boiler Room 2 (Floor 5),2018,ABC Lanka,Fair,Pearl Grand Jaffna,Jaffna,Northern,5,211,Resort,M002920,12/21/2025,6,0,0,Tyco Lanka,2900,6/21/2026,7,Low,Medium,7,Low,30,No,Medium,Yes,6,5,Valid,95,No,0,,5,No
FE002921,H0179,Smoke Detector,Conference Hall,Floor 2 – Corridor 3,2013,Honeywell,Fair,Jetwing Retreat Polonnaruwa,Polonnaruwa,North Central,3,104,Resort,M002921,8/21/2025,12,3,1,FirePro SL,4950,8/21/2026,12,Medium,Medium,7,Medium,27,No,Low,No,13,4,Valid,74,Yes,4,2021,2,Yes
FE002922,H0190,Emergency Light,Corridor,Floor 5 – Corridor 4,2020,Local,Good,Araliya Inn Badulla,Badulla,Uva,5,169,City Hotel,M002922,6/5/2025,6,6,0,FirePro SL,3450,12/4/2025,5,Low,Medium,7,Medium,32,No,Medium,Yes,13,4,Valid,94,No,0,,5,No
FE002923,H0031,Fire Extinguisher,Restaurant,Laundry 4 (Floor 3),2012,Local,Fair,Cinnamon Villa Matale,Matale,Central,3,83,City Hotel,M002923,9/2/2025,6,3,0,City Fire,3700,3/3/2026,13,Medium,High,18,Medium,19,No,High,No,5,5,Valid,87,No,0,,3,No
FE002924,H0034,Fire Extinguisher,Restaurant,Laundry 4 (Floor 1),2016,Local,Good,Jetwing Bay Anuradhapura,Anuradhapura,North Central,4,116,Beach Hotel,M002924,11/10/2025,6,1,0,Tyco Lanka,3350,5/11/2026,9,Medium,Low,4,Medium,26,No,Medium,Yes,10,2,Valid,85,No,0,,1,No
FE002925,H0202,Emergency Light,Corridor,Floor 6 – Corridor 1,2019,Philips,Fair,Hilltop Cove Kegalle,Kegalle,Sabaragamuwa,4,213,City Hotel,M002925,6/13/2025,6,5,0,Tyco Lanka,3150,12/12/2025,6,Low,Medium,7,Medium,26,No,Low,Yes,1,4,Valid,90,No,0,,6,No
FE002926,H0167,Fire Extinguisher,Restaurant,Boiler Room 4 (Floor 8),2017,SafetyOne,Good,Cinnamon Sands Monaragala,Monaragala,Uva,5,309,Boutique,M002926,10/16/2025,6,1,0,City Fire,3500,4/16/2026,8,Low,High,18,Low,31,No,Low,Yes,14,5,Valid,90,No,0,,8,No
FE002927,H0110,Smoke Detector,Guest Floor,Floor 3 – Corridor 1,2016,Bosch,Good,Lanka Sands Mannar,Mannar,Northern,4,175,Eco Lodge,M002927,12/3/2024,12,12,0,SafetyOne Services,5150,12/3/2025,9,Low,High,18,Medium,27,No,Low,Yes,12,3,Valid,99,No,0,,3,Yes
FE002928,H0241,Hose Reel,Basement,Car Park – Section A,2025,FirePro SL,Good,Aitken Inn Polonnaruwa,Polonnaruwa,North Central,5,212,Beach Hotel,M002928,9/11/2025,12,3,0,Lanka Safety,5800,9/11/2026,0,Low,High,18,Medium,31,No,High,Yes,2,3,Valid,99,No,0,,0,No
FE002929,H0226,Fire Extinguisher,Laundry,Kitchen 1 (Floor 2),2005,FirePro SL,Good,Jetwing Retreat Monaragala,Monaragala,Uva,5,325,Beach Hotel,M002929,9/22/2025,6,2,0,City Fire,3350,3/23/2026,20,High,High,18,Medium,31,No,Medium,Yes,14,4,Valid,69,No,0,,2,Yes
FE002930,H0105,Fire Extinguisher,Restaurant,Boiler Room 1 (Floor 5),2020,Local,Good,Araliya Bay Polonnaruwa,Polonnaruwa,North Central,4,170,Eco Lodge,M002930,6/8/2025,6,6,0,Tyco Lanka,3200,12/7/2025,5,Low,Medium,7,Low,28,No,Medium,Yes,9,4,Valid,92,No,0,,5,No
FE002931,H0235,Emergency Light,Exit Route,Floor 5 – Corridor 2,2016,Local,Good,Pearl Cove Matale,Matale,Central,4,308,Resort,M002931,12/13/2025,3,0,0,SL FireTech,2750,3/14/2026,9,Low,Medium,7,Medium,21,No,High,Yes,10,4,Valid,97,No,0,,5,Yes
FE002932,H0182,Fire Extinguisher,Corridor,Kitchen 2 (Floor 1),2016,ABC Lanka,Fair,Pearl Villa Kegalle,Kegalle,Sabaragamuwa,4,128,Boutique,M002932,9/7/2025,6,3,0,FirePro SL,3050,3/8/2026,9,Low,Medium,7,Medium,26,No,High,Yes,4,4,Valid,91,No,0,,1,Yes
FE002933,H0218,Smoke Detector,Guest Floor,Floor 1 – Corridor 3,2024,Siemens,Good,Lanka Bay Jaffna,Jaffna,Northern,3,105,City Hotel,M002933,10/8/2025,12,2,0,Lanka Safety,3800,10/8/2026,1,Low,Low,4,Medium,26,No,Medium,No,6,4,Valid,94,No,0,,1,No
FE002934,H0019,Smoke Detector,Kitchen,Floor 3 – Corridor 2,2019,Siemens,Fair,Ocean Retreat Anuradhapura,Anuradhapura,North Central,4,125,Resort,M002934,12/20/2025,6,0,3,Tyco Lanka,5600,6/20/2026,6,Medium,Medium,7,Medium,26,No,Medium,Yes,5,4,Valid,55,Yes,4,2023,3,No
FE002935,H0046,Hose Reel,Corridor,Basement – Section B,2018,FirePro SL,Fair,Pearl Grand Ampara,Ampara,Eastern,4,136,Resort,M002935,11/3/2025,6,1,0,SafetyOne Services,5900,5/4/2026,7,Low,Medium,7,High,30,Yes,Medium,Yes,2,3,Valid,92,No,0,,0,Yes
FE002936,H0153,Emergency Light,Corridor,Floor 3 – Corridor 1,2014,Osram,Good,Hilltop Cove Badulla,Badulla,Uva,4,139,Beach Hotel,M002936,12/16/2025,3,0,0,Lanka Safety,2750,3/17/2026,11,Medium,Low,4,Medium,30,No,Medium,Yes,1,4,Valid,87,No,0,,3,No
FE002937,H0077,Emergency Light,Exit Route,Floor 1 – Corridor 1,2016,Philips,Good,Hilltop Sands Puttalam,Puttalam,North Western,4,185,Resort,M002937,8/9/2025,3,4,0,SafetyOne Services,2950,11/8/2025,9,Low,High,18,Low,32,No,High,Yes,1,4,Expired,97,No,0,,1,Yes
FE002938,H0001,Emergency Light,Lobby,Floor 1 – Corridor 3,2011,Philips,Good,Aitken Villa Kandy,Kandy,Central,3,149,Boutique,M002938,11/5/2025,3,1,3,Lanka Safety,3350,2/4/2026,14,Medium,Medium,7,Medium,21,No,Medium,No,1,4,Valid,55,Yes,4,2021,1,Yes
FE002939,H0199,Fire Extinguisher,Kitchen,Boiler Room 4 (Floor 3),2023,ABC Lanka,Good,Hilltop Retreat Colombo,Colombo,Western,4,183,City Hotel,M002939,9/7/2025,6,3,0,SL FireTech,3850,3/8/2026,2,Low,High,18,Medium,26,Yes,Low,Yes,6,4,Valid,98,No,0,,3,Yes
FE002940,H0200,Emergency Light,Staircase,Floor 2 – Corridor 3,2019,Philips,Fair,Jetwing Palace Badulla,Badulla,Uva,4,111,City Hotel,M002940,8/6/2025,6,4,0,FirePro SL,2700,2/4/2026,6,Low,Low,4,Medium,26,No,Medium,Yes,10,3,Valid,92,No,0,,2,Yes
FE002941,H0023,Smoke Detector,Lobby,Floor 6 – Corridor 2,2006,Honeywell,Good,Aitken Cove Matale,Matale,Central,4,184,City Hotel,M002941,11/4/2025,12,1,0,FirePro SL,4300,11/4/2026,19,Medium,Low,4,Low,23,No,High,Yes,7,4,Valid,82,No,0,,6,No
FE002942,H0091,Smoke Detector,Kitchen,Floor 3 – Corridor 4,2018,Siemens,Good,Lanka Sands Polonnaruwa,Polonnaruwa,North Central,4,185,Beach Hotel,M002942,9/20/2024,12,14,1,FirePro SL,4000,9/20/2025,7,Medium,Medium,7,Medium,30,No,High,Yes,7,4,Expired,77,Yes,5,2024,3,No
FE002943,H0131,Fire Extinguisher,Boiler Room,Kitchen 4 (Floor 1),2017,ABC Lanka,Good,Jetwing Resort Hambantota,Hambantota,Southern,3,26,Resort,M002943,12/19/2024,12,11,0,City Fire,3800,12/19/2025,8,Medium,Low,4,High,29,Yes,Medium,No,9,3,Valid,89,No,0,,1,No
FE002944,H0067,Fire Extinguisher,Restaurant,Boiler Room 2 (Floor 1),2021,Local,Good,Aitken Palace Jaffna,Jaffna,Northern,4,175,Resort,M002944,12/15/2025,6,0,0,SL FireTech,3300,6/15/2026,4,Low,Medium,7,Medium,28,No,Medium,Yes,3,3,Valid,93,No,0,,1,No
FE002945,H0236,Smoke Detector,Conference Hall,Floor 6 – Corridor 4,2011,Local,Good,Pearl Villa Negombo,Negombo,Western,3,158,Resort,M002945,12/13/2025,6,0,0,Lanka Safety,4700,6/13/2026,14,Medium,High,18,High,29,Yes,Low,No,14,4,Valid,89,No,0,,6,No
FE002946,H0229,Sprinkler,Conference Hall,Conference Hall – Zone 3,2014,Local,Good,Heritance Villa Puttalam,Puttalam,North Western,3,77,Beach Hotel,M002946,12/13/2024,12,11,0,FirePro SL,8750,12/13/2025,11,Medium,Low,4,Medium,31,No,Medium,No,9,2,Valid,80,No,0,,0,Yes
FE002947,H0005,Hose Reel,Corridor,Service Area – Section C,2015,FirePro SL,Good,Ocean Palace Colombo,Colombo,Western,3,105,Beach Hotel,M002947,5/6/2025,12,7,0,SL FireTech,5250,5/6/2026,10,Medium,Medium,7,High,28,Yes,Medium,No,1,4,Valid,87,No,0,,0,Yes
FE002948,H0206,Fire Alarm,Security Room,Floor 3 – Corridor 2,2014,Local,Fair,Jetwing Bay Badulla,Badulla,Uva,3,63,City Hotel,M002948,12/17/2024,12,11,0,Tyco Lanka,6100,12/17/2025,11,Medium,Medium,7,Medium,27,No,Low,No,2,4,Valid,87,No,0,,3,No
FE002949,H0188,Fire Extinguisher,Restaurant,Laundry 3 (Floor 4),2023,FirePro SL,Good,Serendib Cove Kurunegala,Kurunegala,North Western,5,255,Boutique,M002949,11/5/2025,12,1,1,Tyco Lanka,3250,11/5/2026,2,Low,Medium,7,Low,27,No,Low,Yes,7,5,Valid,84,Yes,1,2018,4,Yes
FE002950,H0243,Fire Extinguisher,Kitchen,Restaurant 1 (Floor 3),2014,Local,Good,Lanka Retreat Nuwara Eliya,Nuwara Eliya,Central,4,210,Beach Hotel,M002950,10/23/2025,6,1,2,FirePro SL,3800,4/23/2026,11,Medium,High,18,Medium,22,No,Medium,Yes,12,4,Valid,61,Yes,2,2023,3,Yes
FE002951,H0041,Fire Alarm,Conference Hall,Floor 4 – Corridor 2,2014,Honeywell,Good,Ocean Cove Monaragala,Monaragala,Uva,4,224,Resort,M002951,6/11/2025,12,6,0,City Fire,6950,6/11/2026,11,Medium,High,18,Medium,30,No,Medium,Yes,2,5,Valid,86,No,0,,4,No
FE002952,H0182,Fire Alarm,Security Room,Floor 5 – Corridor 1,2022,Siemens,Good,Pearl Villa Kegalle,Kegalle,Sabaragamuwa,4,128,Boutique,M002952,10/10/2025,6,2,0,SL FireTech,6950,4/10/2026,3,Low,Medium,7,Low,32,No,Medium,Yes,10,5,Valid,93,No,0,,5,No
FE002953,H0239,Fire Extinguisher,Laundry,Restaurant 1 (Floor 5),2023,FirePro SL,Good,Serendib Palace Badulla,Badulla,Uva,5,220,Resort,M002953,4/23/2025,6,7,0,SafetyOne Services,3950,10/22/2025,2,Low,Medium,7,Low,32,No,High,Yes,11,5,Expired,97,No,0,,5,Yes
FE002954,H0231,Fire Extinguisher,Laundry,Boiler Room 1 (Floor 1),2013,Local,Good,Pearl Inn Monaragala,Monaragala,Uva,4,136,Hill Country,M002954,10/4/2025,6,2,1,SL FireTech,3600,4/4/2026,12,Medium,Medium,7,Medium,26,No,Medium,Yes,4,5,Valid,79,Yes,5,2018,1,No
FE002955,H0153,Fire Extinguisher,Kitchen,Restaurant 3 (Floor 1),2009,ABC Lanka,Fair,Hilltop Cove Badulla,Badulla,Uva,4,139,Beach Hotel,M002955,12/2/2024,6,12,0,FirePro SL,2950,6/2/2025,16,High,High,18,Low,27,No,Low,Yes,2,3,Expired,70,No,0,,1,No
FE002956,H0222,Fire Extinguisher,Kitchen,Laundry 1 (Floor 2),2010,SafetyOne,Fair,Lanka Villa Matara,Matara,Southern,4,67,Eco Lodge,M002956,12/18/2025,6,0,0,City Fire,3850,6/18/2026,15,Medium,Medium,7,High,31,Yes,High,Yes,11,5,Valid,86,No,0,,2,No
FE002957,H0026,Fire Extinguisher,Restaurant,Boiler Room 3 (Floor 5),2017,FirePro SL,Good,Hilltop Bay Kandy,Kandy,Central,5,266,Resort,M002957,11/5/2025,6,1,0,Lanka Safety,4050,5/6/2026,8,Low,Medium,7,Medium,22,No,Medium,Yes,2,5,Valid,99,No,0,,5,No
FE002958,H0205,Smoke Detector,Lobby,Floor 1 – Corridor 2,2023,Siemens,Good,Aitken Palace Polonnaruwa,Polonnaruwa,North Central,5,177,Boutique,M002958,10/3/2025,6,2,0,FirePro SL,4100,4/3/2026,2,Low,High,18,Low,30,No,Low,Yes,11,4,Valid,91,No,0,,1,Yes
FE002959,H0117,Sprinkler,Kitchen,Banquet Hall – Zone 2,2022,Tyco,Good,Pearl Palace Batticaloa,Batticaloa,Eastern,4,177,Resort,M002959,12/15/2025,6,0,0,City Fire,6650,6/15/2026,3,Low,Low,4,Medium,30,Yes,Medium,Yes,14,3,Valid,94,No,0,,0,No
FE002960,H0174,Fire Extinguisher,Laundry,Kitchen 4 (Floor 2),2012,FirePro SL,Good,Jetwing Grand Hambantota,Hambantota,Southern,3,140,Resort,M002960,6/15/2025,6,5,0,Tyco Lanka,3000,12/14/2025,13,Medium,High,18,High,28,Yes,Low,No,13,4,Valid,83,No,0,,2,Yes
FE002961,H0179,Hose Reel,Basement,Car Park – Section B,2020,FirePro SL,Fair,Jetwing Retreat Polonnaruwa,Polonnaruwa,North Central,3,104,Resort,M002961,9/18/2025,12,2,0,Lanka Safety,5800,9/18/2026,5,Low,Low,4,Medium,27,No,Medium,No,1,4,Valid,92,No,0,,0,No
FE002962,H0021,Smoke Detector,Guest Floor,Floor 3 – Corridor 4,2021,Bosch,Fair,Serendib Bay Mannar,Mannar,Northern,3,207,City Hotel,M002962,11/20/2025,6,0,1,SafetyOne Services,3950,5/21/2026,4,Low,Medium,7,Medium,29,No,Medium,No,9,4,Valid,86,Yes,1,2018,3,Yes
FE002963,H0087,Emergency Light,Exit Route,Floor 9 – Corridor 3,2010,Philips,Fair,Aitken Villa Monaragala,Monaragala,Uva,5,314,Beach Hotel,M002963,12/7/2024,6,12,0,City Fire,3150,6/7/2025,15,Medium,Medium,7,Low,31,No,High,Yes,10,3,Expired,80,No,0,,9,No
FE002964,H0034,Sprinkler,Kitchen,Banquet Hall – Zone 3,2018,Tyco,Good,Jetwing Bay Anuradhapura,Anuradhapura,North Central,4,116,Beach Hotel,M002964,7/5/2025,12,5,1,SL FireTech,7950,7/5/2026,7,Medium,High,18,Low,30,No,Medium,Yes,3,4,Valid,75,Yes,5,2022,0,No
FE002965,H0094,Fire Extinguisher,Kitchen,Kitchen 1 (Floor 3),2017,SafetyOne,Fair,Hilltop Villa Anuradhapura,Anuradhapura,North Central,3,100,Resort,M002965,9/20/2025,12,2,0,FirePro SL,3750,9/20/2026,8,Medium,High,18,Medium,29,No,Low,No,13,5,Valid,82,No,0,,3,No
